ec_time,ec_mem,overall_lat,emu_startup,rewind,emu_reset,replay,rewind_injections,pkt_lat,drop_lat,timeout,arity,update_pct,procs,drop_method,num_nodes,num_links,num_updates,total_conn,invariant,independent_cec,violated,total_time,total_mem
178519,153664,20903,0,3,0,0,-1,88,0,218,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
339398,153400,290229,253812,32,0,0,-1,116,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
339398,153400,16138,0,6,0,0,-1,62,0,227,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
157386,153664,104853,91030,26,0,0,-1,71,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
157386,153664,14573,0,2,0,0,-1,73,0,219,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
205375,153660,148673,117207,25,0,0,-1,165,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
205375,153660,28096,0,2,0,0,-1,71,0,282,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
208417,153456,149998,132232,33,0,0,-1,112,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
208417,153456,27183,0,1,0,0,-1,108,0,221,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
219188,153664,175368,152121,37,0,0,-1,66,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
219188,153664,13983,0,1,0,0,-1,57,0,218,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
224926,153472,169076,154381,15,0,0,-1,79,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
224926,153472,27268,1,2,0,0,-1,122,0,211,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
207229,153468,154677,131828,20,0,0,-1,68,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
207229,153468,24370,0,1,0,0,-1,69,0,218,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
290881,153188,233305,218120,25,0,0,-1,63,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
290881,153188,24345,0,2,0,0,-1,53,0,217,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
241389,153664,183728,170915,20,0,0,-1,54,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
241389,153664,26270,0,2,0,0,-1,77,0,226,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
199742,153664,152451,128739,44,0,0,-1,73,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
199742,153664,15338,0,1,0,0,-1,67,0,214,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
258396,153428,170337,153316,14,0,0,-1,60,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
258396,153428,56624,0,2,0,0,-1,73,0,222,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
214557,153276,149306,118870,18,0,0,-1,93,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
214557,153276,34884,1,5,0,0,-1,70,0,198,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
169909,153464,123167,105732,18,0,0,-1,74,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
169909,153464,19165,1,14,0,0,-1,111,0,215,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
205985,153680,155520,141914,11,0,0,-1,52,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
205985,153680,16423,0,2,0,0,-1,66,0,230,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
291599,153660,250023,227063,26,0,0,-1,69,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
291599,153660,13410,0,2,0,0,-1,57,0,219,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
218398,153468,153996,125087,20,0,0,-1,115,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
218398,153468,30558,1,3,0,0,-1,119,0,227,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
225923,153468,169062,140628,20,0,0,-1,86,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
225923,153468,30305,1,2,0,0,-1,105,0,207,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
206283,153660,159487,145054,24,0,0,-1,54,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
206283,153660,14963,0,2,0,0,-1,58,0,226,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
169298,153484,127285,105592,36,0,0,-1,134,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
169298,153484,17957,1,7,0,0,-1,75,0,246,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
248810,153660,192414,157426,27,0,0,-1,129,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
248810,153660,18337,1,3,0,0,-1,69,0,240,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
292712,153468,231655,217590,11,0,0,-1,55,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
292712,153468,24707,0,3,0,0,-1,50,0,226,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
168702,153472,114209,101436,18,0,0,-1,42,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
168702,153472,24496,0,1,0,0,-1,62,0,238,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
165606,153468,117750,101963,61,0,0,-1,69,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
165606,153468,17514,0,2,0,0,-1,85,0,219,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
296057,153668,230899,206702,19,0,0,-1,72,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
296057,153668,23717,0,1,0,0,-1,60,0,214,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
232755,153664,173989,149766,21,0,0,-1,85,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
232755,153664,23240,0,1,0,0,-1,43,0,207,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
231825,153640,167390,144015,21,0,0,-1,53,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
231825,153640,31234,0,4,0,0,-1,129,0,225,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
199819,153276,139026,112998,21,0,0,-1,96,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
199819,153276,24110,0,1,0,0,-1,113,0,203,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
220967,153452,155042,128837,23,0,0,-1,156,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
220967,153452,29454,0,1,0,0,-1,137,0,270,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
339581,153676,289978,254220,39,0,0,-1,98,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
339581,153676,16686,1,3,0,0,-1,49,0,204,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
234758,153276,176061,158849,26,0,0,-1,95,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
234758,153276,21986,0,3,0,0,-1,105,0,203,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
246293,153680,181876,158139,24,0,0,-1,80,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
246293,153680,29007,1,2,0,0,-1,76,0,211,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
147847,153664,108343,92846,13,0,0,-1,87,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
147847,153664,15809,0,7,0,0,-1,56,0,202,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
276889,153664,220013,195242,16,0,0,-1,70,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
276889,153664,14907,5,1,0,0,-1,69,0,219,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
328211,153664,272703,219766,25,0,0,-1,86,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
328211,153664,14829,0,3,0,0,-1,72,0,207,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
261242,153312,206563,186670,22,0,0,-1,57,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
261242,153312,20783,0,2,0,0,-1,125,0,226,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
270829,153284,213112,148349,22,0,0,-1,215,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
270829,153284,23489,1,4,0,0,-1,64,0,342,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
282552,153484,215674,184416,34,0,0,-1,92,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
282552,153484,31442,1,3,0,0,-1,197,0,198,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
187283,153680,127821,105465,11,0,0,-1,59,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
187283,153680,23239,0,1,0,0,-1,56,0,222,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
267388,153680,226849,211849,28,0,0,-1,71,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
267388,153680,15067,0,2,0,0,-1,59,0,219,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
256384,153484,200933,125834,17,0,0,-1,214,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
256384,153484,20217,0,3,0,0,-1,72,0,342,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
327723,153488,263139,210095,14,0,0,-1,138,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
327723,153488,26695,0,2,0,0,-1,46,0,247,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
271807,153664,207413,177885,26,0,0,-1,77,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
271807,153664,28917,1,5,0,0,-1,107,0,210,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
237305,153576,179664,154608,13,0,0,-1,95,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
237305,153576,22795,0,2,0,0,-1,53,0,203,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
282071,153680,169363,145904,23,0,0,-1,61,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
282071,153680,81064,0,1,0,0,-1,53,0,222,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
183545,153668,130077,104810,45,0,0,-1,83,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
183545,153668,15656,0,2,0,0,-1,59,0,206,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
278451,153216,220705,196510,23,0,0,-1,57,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
278451,153216,24683,0,1,0,0,-1,81,0,226,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
276758,153664,207553,172348,60,0,0,-1,115,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
276758,153664,34025,0,3,0,0,-1,108,0,227,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
206257,153420,157172,144603,16,0,0,-1,54,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
206257,153420,22973,0,4,0,0,-1,59,0,226,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
235950,153824,177652,144478,30,0,0,-1,128,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
235950,153824,31174,1,4,0,0,-1,72,0,235,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
194796,153468,150734,124288,22,0,0,-1,74,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
194796,153468,14980,0,1,0,0,-1,58,0,215,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
347280,153644,291653,266275,24,0,0,-1,138,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
347280,153644,23474,0,1,0,0,-1,54,0,247,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
198163,153632,155394,143811,20,0,0,-1,58,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
198163,153632,14298,0,2,0,0,-1,71,0,221,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
208631,153656,154593,136380,21,0,0,-1,62,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
208631,153656,21122,0,4,0,0,-1,68,0,222,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
235371,153708,183630,156530,17,0,0,-1,72,0,223,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
235371,153708,19412,1,3,0,0,-1,57,0,214,12,0,4,dropmon,2337,3452,0,7334,1,431,False,51595362,155968
429780,138108,340173,321771,15,0,0,-1,74,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
429780,138108,21952,0,2,0,0,-1,46,0,191,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
446172,137944,366169,337352,36,0,0,-1,54,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
446172,137944,12853,0,1,0,0,-1,44,0,207,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
439625,137908,341607,322795,11,0,0,-1,72,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
439625,137908,32270,0,19,0,0,-1,54,0,196,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
429521,138468,341539,322455,44,0,0,-1,59,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
429521,138468,15978,0,2,0,0,-1,79,0,203,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
428713,138252,356908,338572,12,0,0,-1,77,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
428713,138252,21917,0,2,0,0,-1,54,0,191,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
308209,138264,240352,199655,19,0,0,-1,105,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
308209,138264,23689,0,6,0,0,-1,126,0,221,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
439108,138080,369712,338956,17,0,0,-1,77,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
439108,138080,21243,0,1,0,0,-1,63,0,191,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
299623,138296,221872,192089,21,0,0,-1,103,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
299623,138296,34680,1,3,0,0,-1,86,0,221,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
433452,138100,350789,331687,19,0,0,-1,63,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
433452,138100,32937,12,13,0,0,-1,61,0,199,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
433815,137940,354181,334528,27,0,0,-1,66,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
433815,137940,32402,0,1,0,0,-1,40,0,199,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
455106,138292,380611,349655,39,0,0,-1,76,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
455106,138292,26941,0,2,0,0,-1,67,0,191,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
458467,137908,362980,330309,17,0,0,-1,76,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
458467,137908,23676,1,4,0,0,-1,65,0,191,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
307206,138148,236584,196331,21,0,0,-1,133,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
307206,138148,22868,0,3,0,0,-1,92,0,252,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
427929,138276,360581,336847,19,0,0,-1,76,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
427929,138276,16608,1,2,0,0,-1,67,0,191,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
440330,138096,345220,321998,15,0,0,-1,77,0,216,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
440330,138096,21565,0,1,0,0,-1,91,0,191,4,0,12,dropmon,97,124,0,262,1,15,False,1227320,140268
774938,140020,278447,209887,32,0,0,-1,114,0,190,4,100,1,ebpf,97,124,30,277,1,15,True,934455,142088
774938,140020,71961,1,6,0,0,-1,79,0,200,4,100,1,ebpf,97,124,30,277,1,15,True,934455,142088
774938,140020,402054,1,320639,320629,0,0,0,83,188,4,100,1,ebpf,97,124,30,277,1,15,True,934455,142088
923181,147356,416548,394478,23,0,0,-1,84,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
923181,147356,26815,0,1,0,0,-1,72,0,278,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
923181,147356,423054,0,416318,416314,0,0,0,39,274,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
805244,147200,333690,311624,29,0,0,-1,77,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
805244,147200,19267,0,3,0,0,-1,49,0,283,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
805244,147200,349274,0,330698,330692,0,0,0,61,295,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
895666,147276,367387,344092,16,0,0,-1,126,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
895666,147276,30159,0,3,0,0,-1,48,0,299,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
895666,147276,420204,0,412879,412871,0,0,0,85,323,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
950588,147408,371505,351766,28,0,0,-1,140,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
950588,147408,95925,0,1,0,0,-1,46,0,316,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
950588,147408,398369,1,329951,329942,0,0,0,46,346,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
801089,147208,350710,333983,25,0,0,-1,88,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
801089,147208,23355,0,3,0,0,-1,151,0,271,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
801089,147208,346382,1,337108,337104,0,0,0,89,324,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
911420,147208,355771,332644,28,0,0,-1,61,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
911420,147208,29211,0,1,0,0,-1,79,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
911420,147208,435641,0,415976,415971,0,0,0,70,271,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
905154,147552,364604,334768,17,0,0,-1,79,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
905154,147552,28145,0,3,0,0,-1,63,0,284,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
905154,147552,435974,0,416811,416806,0,0,0,43,285,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
874901,147384,344324,319767,17,0,0,-1,62,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
874901,147384,20249,0,1,0,0,-1,126,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
874901,147384,419424,0,326817,326811,0,0,0,66,308,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
823866,147172,371703,348765,63,0,0,-1,210,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
823866,147172,17016,0,1,0,0,-1,79,0,428,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
823866,147172,371051,0,351776,351769,0,0,0,84,420,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
899255,147352,360634,338012,23,0,0,-1,65,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
899255,147352,16412,0,1,0,0,-1,61,0,295,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
899255,147352,430621,0,423765,423760,0,0,0,41,289,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
896156,147376,373658,340532,36,0,0,-1,96,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
896156,147376,15801,0,3,0,0,-1,86,0,259,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
896156,147376,428650,0,421302,421295,0,0,0,65,243,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
810871,147356,394640,370931,28,0,0,-1,154,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
810871,147356,18025,1,2,0,0,-1,98,0,340,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
810871,147356,334072,0,322823,322818,0,0,0,153,310,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
903157,147208,350685,320350,26,0,0,-1,115,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
903157,147208,18745,0,8,0,0,-1,73,0,283,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
903157,147208,438812,0,419650,419640,0,0,0,75,278,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
903403,147216,360178,331508,17,0,0,-1,66,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
903403,147216,27443,0,3,0,0,-1,562,0,288,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
903403,147216,428731,0,421537,421533,0,0,0,136,998,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
903461,147408,350889,322985,15,0,0,-1,73,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
903461,147408,19616,1,4,0,0,-1,49,0,289,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
903461,147408,438472,0,419789,419786,0,0,0,29,302,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
813011,147364,387117,354227,32,0,0,-1,107,0,294,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
813011,147364,20098,1,3,0,0,-1,70,0,274,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
813011,147364,339177,0,328604,328599,0,0,0,55,269,10,100,16,ebpf,1372,1996,498,4489,1,249,True,1263549,149636
662950,140548,210509,190856,18,0,0,-1,79,0,206,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
662950,140548,31328,1,6,0,0,-1,95,0,198,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
662950,140548,377177,0,369828,369822,0,0,0,82,183,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
661366,140544,210097,189357,20,0,0,-1,69,0,206,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
661366,140544,20322,0,2,0,0,-1,68,0,206,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
661366,140544,386953,0,366870,366864,0,0,0,257,202,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
677664,140564,209120,189145,23,0,0,-1,91,0,206,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
677664,140564,32658,0,7,0,0,-1,61,0,190,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
677664,140564,391695,0,375081,375076,0,0,0,55,199,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
677027,140308,210805,192684,28,0,0,-1,76,0,206,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
677027,140308,22763,0,2,0,0,-1,45,0,202,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
677027,140308,400164,0,383250,383246,0,0,0,167,218,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
660873,140708,221875,199222,23,0,0,-1,85,0,206,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
660873,140708,27149,0,3,0,0,-1,80,0,194,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
660873,140708,368513,1,361098,361093,0,0,0,89,187,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
663065,140468,199441,181553,26,0,0,-1,88,0,206,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
663065,140468,29636,1,7,0,0,-1,87,0,195,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
663065,140468,379810,0,372355,372351,0,0,0,82,184,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
669159,140636,223427,199946,19,0,0,-1,98,0,206,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
669159,140636,17342,0,4,0,0,-1,52,0,186,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
669159,140636,383057,0,377002,376996,0,0,0,73,203,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
656729,140320,198512,181241,14,0,0,-1,52,0,206,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
656729,140320,22942,0,3,0,0,-1,69,0,218,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
656729,140320,380189,0,371494,371487,0,0,0,194,210,6,50,8,dropmon,312,428,52,934,1,53,True,937581,142828
439932,142148,333246,277155,26,0,0,-1,94,0,203,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
439932,142148,69937,0,5,0,0,-1,70,0,209,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
418096,141936,354941,281955,31,0,0,-1,128,0,203,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
418096,141936,41222,1,6,0,0,-1,128,0,251,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
335631,142156,288914,264176,28,0,0,-1,80,0,203,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
335631,142156,14431,0,4,0,0,-1,93,0,196,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
342475,142164,239117,214776,50,0,0,-1,78,0,203,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
342475,142164,75537,1,4,0,0,-1,91,0,196,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
182815,142324,130204,103589,32,0,0,-1,98,0,203,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
182815,142324,29806,0,2,0,0,-1,72,0,215,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
242470,141992,144289,128103,23,0,0,-1,100,0,203,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
242470,141992,74098,1,2,0,0,-1,44,0,215,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
233030,142212,170300,155936,23,0,0,-1,71,0,203,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
233030,142212,27094,0,7,0,0,-1,108,0,184,8,0,8,ebpf,717,1020,0,2166,1,127,False,8876099,144556
