inv_time,inv_memory,network,procs,drop_method,num_nodes,num_links,num_updates,total_conn,invariant,independent_cec,violated,total_time,total_mem
66910,14844,network-all,1,timeout,236,524,0,7349,877,3606,True,112994761,149340
58002,14844,network-all,1,timeout,236,524,0,7349,926,3606,True,112994761,149340
59082,14844,network-all,1,timeout,236,524,0,7349,40,3606,True,112994761,149340
64037,14844,network-all,1,timeout,236,524,0,7349,30,3606,True,112994761,149340
60926,14844,network-all,1,timeout,236,524,0,7349,1004,3606,True,112994761,149340
58213,14844,network-all,1,timeout,236,524,0,7349,781,3606,True,112994761,149340
57025,14844,network-all,1,timeout,236,524,0,7349,885,3606,True,112994761,149340
75868,14844,network-all,1,timeout,236,524,0,7349,394,3606,True,112994761,149340
60623,14844,network-all,1,timeout,236,524,0,7349,746,3606,True,112994761,149340
67933,14844,network-all,1,timeout,236,524,0,7349,942,3606,True,112994761,149340
58665,14844,network-all,1,timeout,236,524,0,7349,201,3606,True,112994761,149340
58440,14844,network-all,1,timeout,236,524,0,7349,7,3606,True,112994761,149340
59265,14844,network-all,1,timeout,236,524,0,7349,328,3606,True,112994761,149340
56662,14844,network-all,1,timeout,236,524,0,7349,913,3606,True,112994761,149340
1565853,14844,network-all,1,timeout,236,524,0,7349,1050,3606,True,112994761,149340
56876,14844,network-all,1,timeout,236,524,0,7349,11,3606,True,112994761,149340
62509,14844,network-all,1,timeout,236,524,0,7349,187,3606,True,112994761,149340
58576,14844,network-all,1,timeout,236,524,0,7349,539,3606,True,112994761,149340
57245,14844,network-all,1,timeout,236,524,0,7349,38,3606,True,112994761,149340
58481,14844,network-all,1,timeout,236,524,0,7349,769,3606,True,112994761,149340
60899,14844,network-all,1,timeout,236,524,0,7349,978,3606,True,112994761,149340
60710,14844,network-all,1,timeout,236,524,0,7349,689,3606,True,112994761,149340
58194,14844,network-all,1,timeout,236,524,0,7349,215,3606,True,112994761,149340
62427,14844,network-all,1,timeout,236,524,0,7349,865,3606,True,112994761,149340
63819,14844,network-all,1,timeout,236,524,0,7349,828,3606,True,112994761,149340
70727,14844,network-all,1,timeout,236,524,0,7349,816,3606,True,112994761,149340
58356,14844,network-all,1,timeout,236,524,0,7349,101,3606,True,112994761,149340
56916,14844,network-all,1,timeout,236,524,0,7349,909,3606,True,112994761,149340
58243,14844,network-all,1,timeout,236,524,0,7349,6,3606,True,112994761,149340
60824,14844,network-all,1,timeout,236,524,0,7349,461,3606,True,112994761,149340
69887,14844,network-all,1,timeout,236,524,0,7349,163,3606,True,112994761,149340
60790,14844,network-all,1,timeout,236,524,0,7349,460,3606,True,112994761,149340
59225,14844,network-all,1,timeout,236,524,0,7349,526,3606,True,112994761,149340
63436,14844,network-all,1,timeout,236,524,0,7349,520,3606,True,112994761,149340
66243,14844,network-all,1,timeout,236,524,0,7349,988,3606,True,112994761,149340
57401,14844,network-all,1,timeout,236,524,0,7349,421,3606,True,112994761,149340
59161,14844,network-all,1,timeout,236,524,0,7349,576,3606,True,112994761,149340
57084,14844,network-all,1,timeout,236,524,0,7349,513,3606,True,112994761,149340
65610,14844,network-all,1,timeout,236,524,0,7349,116,3606,True,112994761,149340
60472,14844,network-all,1,timeout,236,524,0,7349,950,3606,True,112994761,149340
58109,14844,network-all,1,timeout,236,524,0,7349,96,3606,True,112994761,149340
64786,14844,network-all,1,timeout,236,524,0,7349,639,3606,True,112994761,149340
58301,14844,network-all,1,timeout,236,524,0,7349,920,3606,True,112994761,149340
61123,14844,network-all,1,timeout,236,524,0,7349,731,3606,True,112994761,149340
61801,14844,network-all,1,timeout,236,524,0,7349,759,3606,True,112994761,149340
61103,14844,network-all,1,timeout,236,524,0,7349,46,3606,True,112994761,149340
59726,14844,network-all,1,timeout,236,524,0,7349,176,3606,True,112994761,149340
61736,14844,network-all,1,timeout,236,524,0,7349,1021,3606,True,112994761,149340
67837,14844,network-all,1,timeout,236,524,0,7349,832,3606,True,112994761,149340
59897,14844,network-all,1,timeout,236,524,0,7349,171,3606,True,112994761,149340
69100,14844,network-all,1,timeout,236,524,0,7349,475,3606,True,112994761,149340
59819,14844,network-all,1,timeout,236,524,0,7349,438,3606,True,112994761,149340
66614,14844,network-all,1,timeout,236,524,0,7349,439,3606,True,112994761,149340
61029,14844,network-all,1,timeout,236,524,0,7349,514,3606,True,112994761,149340
63324,14844,network-all,1,timeout,236,524,0,7349,161,3606,True,112994761,149340
64691,14844,network-all,1,timeout,236,524,0,7349,193,3606,True,112994761,149340
70897,14844,network-all,1,timeout,236,524,0,7349,570,3606,True,112994761,149340
60804,14844,network-all,1,timeout,236,524,0,7349,34,3606,True,112994761,149340
1653829,14844,network-all,1,timeout,236,524,0,7349,1049,3606,True,112994761,149340
60707,14844,network-all,1,timeout,236,524,0,7349,680,3606,True,112994761,149340
64741,14844,network-all,1,timeout,236,524,0,7349,788,3606,True,112994761,149340
61867,14844,network-all,1,timeout,236,524,0,7349,239,3606,True,112994761,149340
59033,14844,network-all,1,timeout,236,524,0,7349,764,3606,True,112994761,149340
64094,14844,network-all,1,timeout,236,524,0,7349,636,3606,True,112994761,149340
63229,14844,network-all,1,timeout,236,524,0,7349,225,3606,True,112994761,149340
60403,14844,network-all,1,timeout,236,524,0,7349,749,3606,True,112994761,149340
63222,14844,network-all,1,timeout,236,524,0,7349,434,3606,True,112994761,149340
74238,14844,network-all,1,timeout,236,524,0,7349,979,3606,True,112994761,149340
65966,14844,network-all,1,timeout,236,524,0,7349,136,3606,True,112994761,149340
61990,14844,network-all,1,timeout,236,524,0,7349,444,3606,True,112994761,149340
61601,14844,network-all,1,timeout,236,524,0,7349,386,3606,True,112994761,149340
60566,14844,network-all,1,timeout,236,524,0,7349,181,3606,True,112994761,149340
63981,14844,network-all,1,timeout,236,524,0,7349,982,3606,True,112994761,149340
57419,14844,network-all,1,timeout,236,524,0,7349,43,3606,True,112994761,149340
60821,14844,network-all,1,timeout,236,524,0,7349,463,3606,True,112994761,149340
1301171,14844,network-all,1,timeout,236,524,0,7349,1052,3606,True,112994761,149340
62624,14844,network-all,1,timeout,236,524,0,7349,663,3606,True,112994761,149340
60803,14844,network-all,1,timeout,236,524,0,7349,277,3606,True,112994761,149340
57268,14844,network-all,1,timeout,236,524,0,7349,10,3606,True,112994761,149340
65298,14844,network-all,1,timeout,236,524,0,7349,972,3606,True,112994761,149340
63681,14844,network-all,1,timeout,236,524,0,7349,786,3606,True,112994761,149340
59920,14844,network-all,1,timeout,236,524,0,7349,894,3606,True,112994761,149340
58065,14844,network-all,1,timeout,236,524,0,7349,960,3606,True,112994761,149340
59407,14844,network-all,1,timeout,236,524,0,7349,220,3606,True,112994761,149340
68330,14844,network-all,1,timeout,236,524,0,7349,557,3606,True,112994761,149340
3110460,14844,network-all,1,timeout,236,524,0,7349,1051,3606,True,112994761,149340
658600,14844,network-all,1,timeout,236,524,0,7349,1056,3606,True,112994761,149340
62438,14844,network-all,1,timeout,236,524,0,7349,293,3606,True,112994761,149340
59011,14844,network-all,1,timeout,236,524,0,7349,313,3606,True,112994761,149340
62209,14844,network-all,1,timeout,236,524,0,7349,676,3606,True,112994761,149340
67139,14844,network-all,1,timeout,236,524,0,7349,189,3606,True,112994761,149340
62030,14844,network-all,1,timeout,236,524,0,7349,61,3606,True,112994761,149340
59106,14844,network-all,1,timeout,236,524,0,7349,771,3606,True,112994761,149340
56706,14844,network-all,1,timeout,236,524,0,7349,921,3606,True,112994761,149340
64097,14844,network-all,1,timeout,236,524,0,7349,373,3606,True,112994761,149340
1026872,14844,network-all,1,timeout,236,524,0,7349,1040,3606,True,112994761,149340
59113,14844,network-all,1,timeout,236,524,0,7349,854,3606,True,112994761,149340
59620,14844,network-all,1,timeout,236,524,0,7349,1009,3606,True,112994761,149340
61783,14844,network-all,1,timeout,236,524,0,7349,200,3606,True,112994761,149340
63626,14844,network-all,1,timeout,236,524,0,7349,860,3606,True,112994761,149340
60757,14844,network-all,1,timeout,236,524,0,7349,1017,3606,True,112994761,149340
61348,14844,network-all,1,timeout,236,524,0,7349,698,3606,True,112994761,149340
84286,14844,network-all,1,timeout,236,524,0,7349,430,3606,True,112994761,149340
65969,14844,network-all,1,timeout,236,524,0,7349,226,3606,True,112994761,149340
79043,14844,network-all,1,timeout,236,524,0,7349,940,3606,True,112994761,149340
59755,14844,network-all,1,timeout,236,524,0,7349,473,3606,True,112994761,149340
58583,14844,network-all,1,timeout,236,524,0,7349,152,3606,True,112994761,149340
60168,14844,network-all,1,timeout,236,524,0,7349,655,3606,True,112994761,149340
57806,14844,network-all,1,timeout,236,524,0,7349,134,3606,True,112994761,149340
75087,14844,network-all,1,timeout,236,524,0,7349,74,3606,True,112994761,149340
58288,14844,network-all,1,timeout,236,524,0,7349,25,3606,True,112994761,149340
60374,14844,network-all,1,timeout,236,524,0,7349,464,3606,True,112994761,149340
59094,14844,network-all,1,timeout,236,524,0,7349,302,3606,True,112994761,149340
59362,14844,network-all,1,timeout,236,524,0,7349,300,3606,True,112994761,149340
65748,14844,network-all,1,timeout,236,524,0,7349,517,3606,True,112994761,149340
60533,14844,network-all,1,timeout,236,524,0,7349,727,3606,True,112994761,149340
58477,14844,network-all,1,timeout,236,524,0,7349,260,3606,True,112994761,149340
58986,14844,network-all,1,timeout,236,524,0,7349,498,3606,True,112994761,149340
61174,14844,network-all,1,timeout,236,524,0,7349,861,3606,True,112994761,149340
65573,14844,network-all,1,timeout,236,524,0,7349,948,3606,True,112994761,149340
61231,14844,network-all,1,timeout,236,524,0,7349,564,3606,True,112994761,149340
63722,14844,network-all,1,timeout,236,524,0,7349,907,3606,True,112994761,149340
57574,14844,network-all,1,timeout,236,524,0,7349,538,3606,True,112994761,149340
61002,14844,network-all,1,timeout,236,524,0,7349,184,3606,True,112994761,149340
70987,14844,network-all,1,timeout,236,524,0,7349,321,3606,True,112994761,149340
60391,14844,network-all,1,timeout,236,524,0,7349,782,3606,True,112994761,149340
57818,14844,network-all,1,timeout,236,524,0,7349,282,3606,True,112994761,149340
67402,14844,network-all,1,timeout,236,524,0,7349,626,3606,True,112994761,149340
62780,14844,network-all,1,timeout,236,524,0,7349,658,3606,True,112994761,149340
60119,14844,network-all,1,timeout,236,524,0,7349,312,3606,True,112994761,149340
58809,14844,network-all,1,timeout,236,524,0,7349,523,3606,True,112994761,149340
62263,14844,network-all,1,timeout,236,524,0,7349,550,3606,True,112994761,149340
63000,14844,network-all,1,timeout,236,524,0,7349,696,3606,True,112994761,149340
60429,14844,network-all,1,timeout,236,524,0,7349,915,3606,True,112994761,149340
63161,14844,network-all,1,timeout,236,524,0,7349,1019,3606,True,112994761,149340
1532427,14844,network-all,1,timeout,236,524,0,7349,1034,3606,True,112994761,149340
59630,14844,network-all,1,timeout,236,524,0,7349,343,3606,True,112994761,149340
63282,14844,network-all,1,timeout,236,524,0,7349,129,3606,True,112994761,149340
61102,14844,network-all,1,timeout,236,524,0,7349,382,3606,True,112994761,149340
58448,14844,network-all,1,timeout,236,524,0,7349,98,3606,True,112994761,149340
74008,14844,network-all,1,timeout,236,524,0,7349,981,3606,True,112994761,149340
69184,14844,network-all,1,timeout,236,524,0,7349,944,3606,True,112994761,149340
62561,14844,network-all,1,timeout,236,524,0,7349,826,3606,True,112994761,149340
60370,14844,network-all,1,timeout,236,524,0,7349,42,3606,True,112994761,149340
58536,14844,network-all,1,timeout,236,524,0,7349,879,3606,True,112994761,149340
59836,14844,network-all,1,timeout,236,524,0,7349,799,3606,True,112994761,149340
61447,14844,network-all,1,timeout,236,524,0,7349,118,3606,True,112994761,149340
66600,14844,network-all,1,timeout,236,524,0,7349,996,3606,True,112994761,149340
61562,14844,network-all,1,timeout,236,524,0,7349,370,3606,True,112994761,149340
72002,14844,network-all,1,timeout,236,524,0,7349,635,3606,True,112994761,149340
59754,14844,network-all,1,timeout,236,524,0,7349,479,3606,True,112994761,149340
63891,14844,network-all,1,timeout,236,524,0,7349,983,3606,True,112994761,149340
60038,14844,network-all,1,timeout,236,524,0,7349,762,3606,True,112994761,149340
61326,14844,network-all,1,timeout,236,524,0,7349,378,3606,True,112994761,149340
60598,14844,network-all,1,timeout,236,524,0,7349,760,3606,True,112994761,149340
58299,14844,network-all,1,timeout,236,524,0,7349,138,3606,True,112994761,149340
63448,14844,network-all,1,timeout,236,524,0,7349,882,3606,True,112994761,149340
57642,14844,network-all,1,timeout,236,524,0,7349,364,3606,True,112994761,149340
76896,14844,network-all,1,timeout,236,524,0,7349,732,3606,True,112994761,149340
59117,14844,network-all,1,timeout,236,524,0,7349,687,3606,True,112994761,149340
61820,14844,network-all,1,timeout,236,524,0,7349,809,3606,True,112994761,149340
75193,14844,network-all,1,timeout,236,524,0,7349,446,3606,True,112994761,149340
59458,14844,network-all,1,timeout,236,524,0,7349,575,3606,True,112994761,149340
76484,14844,network-all,1,timeout,236,524,0,7349,1015,3606,True,112994761,149340
56447,14844,network-all,1,timeout,236,524,0,7349,91,3606,True,112994761,149340
62135,14844,network-all,1,timeout,236,524,0,7349,157,3606,True,112994761,149340
57598,14844,network-all,1,timeout,236,524,0,7349,906,3606,True,112994761,149340
58099,14844,network-all,1,timeout,236,524,0,7349,606,3606,True,112994761,149340
606154,14844,network-all,1,timeout,236,524,0,7349,1028,3606,True,112994761,149340
58603,14844,network-all,1,timeout,236,524,0,7349,85,3606,True,112994761,149340
62145,14844,network-all,1,timeout,236,524,0,7349,527,3606,True,112994761,149340
57744,14844,network-all,1,timeout,236,524,0,7349,543,3606,True,112994761,149340
59363,14844,network-all,1,timeout,236,524,0,7349,142,3606,True,112994761,149340
65150,14844,network-all,1,timeout,236,524,0,7349,548,3606,True,112994761,149340
60742,14844,network-all,1,timeout,236,524,0,7349,466,3606,True,112994761,149340
56231,14844,network-all,1,timeout,236,524,0,7349,609,3606,True,112994761,149340
71911,14844,network-all,1,timeout,236,524,0,7349,1013,3606,True,112994761,149340
63336,14844,network-all,1,timeout,236,524,0,7349,718,3606,True,112994761,149340
57207,14844,network-all,1,timeout,236,524,0,7349,57,3606,True,112994761,149340
56611,14844,network-all,1,timeout,236,524,0,7349,726,3606,True,112994761,149340
57032,14844,network-all,1,timeout,236,524,0,7349,111,3606,True,112994761,149340
61056,14844,network-all,1,timeout,236,524,0,7349,927,3606,True,112994761,149340
69823,14844,network-all,1,timeout,236,524,0,7349,638,3606,True,112994761,149340
60633,14844,network-all,1,timeout,236,524,0,7349,508,3606,True,112994761,149340
58213,14844,network-all,1,timeout,236,524,0,7349,387,3606,True,112994761,149340
59076,14844,network-all,1,timeout,236,524,0,7349,167,3606,True,112994761,149340
66462,14844,network-all,1,timeout,236,524,0,7349,117,3606,True,112994761,149340
60477,14844,network-all,1,timeout,236,524,0,7349,276,3606,True,112994761,149340
59682,14844,network-all,1,timeout,236,524,0,7349,437,3606,True,112994761,149340
58576,14844,network-all,1,timeout,236,524,0,7349,67,3606,True,112994761,149340
64604,14844,network-all,1,timeout,236,524,0,7349,348,3606,True,112994761,149340
75758,14844,network-all,1,timeout,236,524,0,7349,459,3606,True,112994761,149340
60502,14844,network-all,1,timeout,236,524,0,7349,775,3606,True,112994761,149340
60054,14844,network-all,1,timeout,236,524,0,7349,974,3606,True,112994761,149340
63710,14844,network-all,1,timeout,236,524,0,7349,396,3606,True,112994761,149340
71528,14844,network-all,1,timeout,236,524,0,7349,787,3606,True,112994761,149340
65425,14844,network-all,1,timeout,236,524,0,7349,752,3606,True,112994761,149340
61435,14844,network-all,1,timeout,236,524,0,7349,504,3606,True,112994761,149340
61151,14844,network-all,1,timeout,236,524,0,7349,261,3606,True,112994761,149340
57714,14844,network-all,1,timeout,236,524,0,7349,747,3606,True,112994761,149340
73021,14844,network-all,1,timeout,236,524,0,7349,389,3606,True,112994761,149340
78540,14844,network-all,1,timeout,236,524,0,7349,844,3606,True,112994761,149340
61659,14844,network-all,1,timeout,236,524,0,7349,859,3606,True,112994761,149340
59443,14844,network-all,1,timeout,236,524,0,7349,246,3606,True,112994761,149340
60357,14844,network-all,1,timeout,236,524,0,7349,987,3606,True,112994761,149340
58049,14844,network-all,1,timeout,236,524,0,7349,511,3606,True,112994761,149340
61451,14844,network-all,1,timeout,236,524,0,7349,738,3606,True,112994761,149340
63209,14844,network-all,1,timeout,236,524,0,7349,867,3606,True,112994761,149340
66330,14844,network-all,1,timeout,236,524,0,7349,933,3606,True,112994761,149340
58576,14844,network-all,1,timeout,236,524,0,7349,33,3606,True,112994761,149340
78512,14844,network-all,1,timeout,236,524,0,7349,560,3606,True,112994761,149340
65252,14844,network-all,1,timeout,236,524,0,7349,41,3606,True,112994761,149340
4176591,14844,network-all,1,timeout,236,524,0,7349,1042,3606,True,112994761,149340
60263,14844,network-all,1,timeout,236,524,0,7349,133,3606,True,112994761,149340
66289,14844,network-all,1,timeout,236,524,0,7349,451,3606,True,112994761,149340
62007,14844,network-all,1,timeout,236,524,0,7349,839,3606,True,112994761,149340
57443,14844,network-all,1,timeout,236,524,0,7349,21,3606,True,112994761,149340
59412,14844,network-all,1,timeout,236,524,0,7349,305,3606,True,112994761,149340
66420,14844,network-all,1,timeout,236,524,0,7349,951,3606,True,112994761,149340
60415,14844,network-all,1,timeout,236,524,0,7349,990,3606,True,112994761,149340
57644,14844,network-all,1,timeout,236,524,0,7349,336,3606,True,112994761,149340
59885,14844,network-all,1,timeout,236,524,0,7349,95,3606,True,112994761,149340
71002,14844,network-all,1,timeout,236,524,0,7349,952,3606,True,112994761,149340
66339,14844,network-all,1,timeout,236,524,0,7349,840,3606,True,112994761,149340
67507,14844,network-all,1,timeout,236,524,0,7349,785,3606,True,112994761,149340
57872,14844,network-all,1,timeout,236,524,0,7349,603,3606,True,112994761,149340
62979,14844,network-all,1,timeout,236,524,0,7349,393,3606,True,112994761,149340
56642,14844,network-all,1,timeout,236,524,0,7349,914,3606,True,112994761,149340
59684,14844,network-all,1,timeout,236,524,0,7349,919,3606,True,112994761,149340
59897,14844,network-all,1,timeout,236,524,0,7349,525,3606,True,112994761,149340
58889,14844,network-all,1,timeout,236,524,0,7349,94,3606,True,112994761,149340
65384,14844,network-all,1,timeout,236,524,0,7349,824,3606,True,112994761,149340
57761,14844,network-all,1,timeout,236,524,0,7349,404,3606,True,112994761,149340
61066,14844,network-all,1,timeout,236,524,0,7349,850,3606,True,112994761,149340
56836,14844,network-all,1,timeout,236,524,0,7349,578,3606,True,112994761,149340
62433,14844,network-all,1,timeout,236,524,0,7349,398,3606,True,112994761,149340
58107,14844,network-all,1,timeout,236,524,0,7349,50,3606,True,112994761,149340
61975,14844,network-all,1,timeout,236,524,0,7349,2,3606,True,112994761,149340
64388,14844,network-all,1,timeout,236,524,0,7349,338,3606,True,112994761,149340
59455,14844,network-all,1,timeout,236,524,0,7349,351,3606,True,112994761,149340
58897,14844,network-all,1,timeout,236,524,0,7349,213,3606,True,112994761,149340
68736,14844,network-all,1,timeout,236,524,0,7349,800,3606,True,112994761,149340
60754,14844,network-all,1,timeout,236,524,0,7349,724,3606,True,112994761,149340
60877,14844,network-all,1,timeout,236,524,0,7349,501,3606,True,112994761,149340
61392,14844,network-all,1,timeout,236,524,0,7349,481,3606,True,112994761,149340
57012,14844,network-all,1,timeout,236,524,0,7349,71,3606,True,112994761,149340
59472,14844,network-all,1,timeout,236,524,0,7349,535,3606,True,112994761,149340
59027,14844,network-all,1,timeout,236,524,0,7349,59,3606,True,112994761,149340
59578,14844,network-all,1,timeout,236,524,0,7349,353,3606,True,112994761,149340
59630,14844,network-all,1,timeout,236,524,0,7349,420,3606,True,112994761,149340
60809,14844,network-all,1,timeout,236,524,0,7349,729,3606,True,112994761,149340
58275,14844,network-all,1,timeout,236,524,0,7349,774,3606,True,112994761,149340
63607,14844,network-all,1,timeout,236,524,0,7349,592,3606,True,112994761,149340
61457,14844,network-all,1,timeout,236,524,0,7349,798,3606,True,112994761,149340
62154,14844,network-all,1,timeout,236,524,0,7349,301,3606,True,112994761,149340
66782,14844,network-all,1,timeout,236,524,0,7349,704,3606,True,112994761,149340
62235,14844,network-all,1,timeout,236,524,0,7349,623,3606,True,112994761,149340
57178,14844,network-all,1,timeout,236,524,0,7349,562,3606,True,112994761,149340
56573,14844,network-all,1,timeout,236,524,0,7349,65,3606,True,112994761,149340
62737,14844,network-all,1,timeout,236,524,0,7349,645,3606,True,112994761,149340
61546,14844,network-all,1,timeout,236,524,0,7349,653,3606,True,112994761,149340
68467,14844,network-all,1,timeout,236,524,0,7349,969,3606,True,112994761,149340
57345,14844,network-all,1,timeout,236,524,0,7349,194,3606,True,112994761,149340
68698,14844,network-all,1,timeout,236,524,0,7349,405,3606,True,112994761,149340
69664,14844,network-all,1,timeout,236,524,0,7349,70,3606,True,112994761,149340
65572,14844,network-all,1,timeout,236,524,0,7349,272,3606,True,112994761,149340
56539,14844,network-all,1,timeout,236,524,0,7349,210,3606,True,112994761,149340
66782,14844,network-all,1,timeout,236,524,0,7349,806,3606,True,112994761,149340
62534,14844,network-all,1,timeout,236,524,0,7349,1014,3606,True,112994761,149340
61694,14844,network-all,1,timeout,236,524,0,7349,75,3606,True,112994761,149340
59460,14844,network-all,1,timeout,236,524,0,7349,360,3606,True,112994761,149340
58668,14844,network-all,1,timeout,236,524,0,7349,84,3606,True,112994761,149340
59555,14844,network-all,1,timeout,236,524,0,7349,89,3606,True,112994761,149340
59625,14844,network-all,1,timeout,236,524,0,7349,778,3606,True,112994761,149340
60410,14844,network-all,1,timeout,236,524,0,7349,106,3606,True,112994761,149340
62147,14844,network-all,1,timeout,236,524,0,7349,657,3606,True,112994761,149340
61666,14844,network-all,1,timeout,236,524,0,7349,672,3606,True,112994761,149340
58700,14844,network-all,1,timeout,236,524,0,7349,148,3606,True,112994761,149340
59892,14844,network-all,1,timeout,236,524,0,7349,768,3606,True,112994761,149340
68809,14844,network-all,1,timeout,236,524,0,7349,852,3606,True,112994761,149340
66112,14844,network-all,1,timeout,236,524,0,7349,730,3606,True,112994761,149340
63515,14844,network-all,1,timeout,236,524,0,7349,976,3606,True,112994761,149340
62415,14844,network-all,1,timeout,236,524,0,7349,675,3606,True,112994761,149340
60184,14844,network-all,1,timeout,236,524,0,7349,214,3606,True,112994761,149340
59821,14844,network-all,1,timeout,236,524,0,7349,686,3606,True,112994761,149340
59638,14844,network-all,1,timeout,236,524,0,7349,399,3606,True,112994761,149340
59752,14844,network-all,1,timeout,236,524,0,7349,31,3606,True,112994761,149340
63994,14844,network-all,1,timeout,236,524,0,7349,825,3606,True,112994761,149340
60186,14844,network-all,1,timeout,236,524,0,7349,471,3606,True,112994761,149340
62396,14844,network-all,1,timeout,236,524,0,7349,350,3606,True,112994761,149340
62244,14844,network-all,1,timeout,236,524,0,7349,693,3606,True,112994761,149340
59875,14844,network-all,1,timeout,236,524,0,7349,917,3606,True,112994761,149340
59923,14844,network-all,1,timeout,236,524,0,7349,720,3606,True,112994761,149340
60243,14844,network-all,1,timeout,236,524,0,7349,14,3606,True,112994761,149340
62245,14844,network-all,1,timeout,236,524,0,7349,269,3606,True,112994761,149340
61032,14844,network-all,1,timeout,236,524,0,7349,443,3606,True,112994761,149340
65699,14844,network-all,1,timeout,236,524,0,7349,803,3606,True,112994761,149340
56365,14844,network-all,1,timeout,236,524,0,7349,44,3606,True,112994761,149340
57941,14844,network-all,1,timeout,236,524,0,7349,739,3606,True,112994761,149340
69797,14844,network-all,1,timeout,236,524,0,7349,593,3606,True,112994761,149340
71933,14844,network-all,1,timeout,236,524,0,7349,80,3606,True,112994761,149340
61027,14844,network-all,1,timeout,236,524,0,7349,572,3606,True,112994761,149340
60919,14844,network-all,1,timeout,236,524,0,7349,216,3606,True,112994761,149340
66465,14844,network-all,1,timeout,236,524,0,7349,968,3606,True,112994761,149340
57858,14844,network-all,1,timeout,236,524,0,7349,932,3606,True,112994761,149340
61215,14844,network-all,1,timeout,236,524,0,7349,453,3606,True,112994761,149340
59168,14844,network-all,1,timeout,236,524,0,7349,939,3606,True,112994761,149340
58301,14844,network-all,1,timeout,236,524,0,7349,13,3606,True,112994761,149340
63777,14844,network-all,1,timeout,236,524,0,7349,632,3606,True,112994761,149340
66435,14844,network-all,1,timeout,236,524,0,7349,1010,3606,True,112994761,149340
66013,14844,network-all,1,timeout,236,524,0,7349,707,3606,True,112994761,149340
59912,14844,network-all,1,timeout,236,524,0,7349,834,3606,True,112994761,149340
66542,14844,network-all,1,timeout,236,524,0,7349,476,3606,True,112994761,149340
68420,14844,network-all,1,timeout,236,524,0,7349,188,3606,True,112994761,149340
75372,14844,network-all,1,timeout,236,524,0,7349,104,3606,True,112994761,149340
59196,14844,network-all,1,timeout,236,524,0,7349,234,3606,True,112994761,149340
60331,14844,network-all,1,timeout,236,524,0,7349,761,3606,True,112994761,149340
65027,14844,network-all,1,timeout,236,524,0,7349,257,3606,True,112994761,149340
58435,14844,network-all,1,timeout,236,524,0,7349,497,3606,True,112994761,149340
66695,14844,network-all,1,timeout,236,524,0,7349,705,3606,True,112994761,149340
61230,14844,network-all,1,timeout,236,524,0,7349,247,3606,True,112994761,149340
57450,14844,network-all,1,timeout,236,524,0,7349,64,3606,True,112994761,149340
59097,14844,network-all,1,timeout,236,524,0,7349,150,3606,True,112994761,149340
61608,14844,network-all,1,timeout,236,524,0,7349,817,3606,True,112994761,149340
60422,14844,network-all,1,timeout,236,524,0,7349,449,3606,True,112994761,149340
62166,14844,network-all,1,timeout,236,524,0,7349,690,3606,True,112994761,149340
64333,14844,network-all,1,timeout,236,524,0,7349,563,3606,True,112994761,149340
674053,14844,network-all,1,timeout,236,524,0,7349,1032,3606,True,112994761,149340
64120,14844,network-all,1,timeout,236,524,0,7349,244,3606,True,112994761,149340
58478,14844,network-all,1,timeout,236,524,0,7349,99,3606,True,112994761,149340
65329,14844,network-all,1,timeout,236,524,0,7349,708,3606,True,112994761,149340
64360,14844,network-all,1,timeout,236,524,0,7349,164,3606,True,112994761,149340
69623,14844,network-all,1,timeout,236,524,0,7349,662,3606,True,112994761,149340
59699,14844,network-all,1,timeout,236,524,0,7349,587,3606,True,112994761,149340
63064,14844,network-all,1,timeout,236,524,0,7349,159,3606,True,112994761,149340
62683,14844,network-all,1,timeout,236,524,0,7349,236,3606,True,112994761,149340
58271,14844,network-all,1,timeout,236,524,0,7349,583,3606,True,112994761,149340
58676,14844,network-all,1,timeout,236,524,0,7349,848,3606,True,112994761,149340
60118,14844,network-all,1,timeout,236,524,0,7349,484,3606,True,112994761,149340
59020,14844,network-all,1,timeout,236,524,0,7349,878,3606,True,112994761,149340
60372,14844,network-all,1,timeout,236,524,0,7349,743,3606,True,112994761,149340
58233,14844,network-all,1,timeout,236,524,0,7349,889,3606,True,112994761,149340
60191,14844,network-all,1,timeout,236,524,0,7349,416,3606,True,112994761,149340
59866,14844,network-all,1,timeout,236,524,0,7349,500,3606,True,112994761,149340
62894,14844,network-all,1,timeout,236,524,0,7349,287,3606,True,112994761,149340
60301,14844,network-all,1,timeout,236,524,0,7349,1002,3606,True,112994761,149340
59785,14844,network-all,1,timeout,236,524,0,7349,262,3606,True,112994761,149340
57083,14844,network-all,1,timeout,236,524,0,7349,208,3606,True,112994761,149340
60476,14844,network-all,1,timeout,236,524,0,7349,506,3606,True,112994761,149340
65868,14844,network-all,1,timeout,236,524,0,7349,270,3606,True,112994761,149340
64102,14844,network-all,1,timeout,236,524,0,7349,524,3606,True,112994761,149340
60593,14844,network-all,1,timeout,236,524,0,7349,87,3606,True,112994761,149340
61816,14844,network-all,1,timeout,236,524,0,7349,361,3606,True,112994761,149340
64674,14844,network-all,1,timeout,236,524,0,7349,851,3606,True,112994761,149340
58829,14844,network-all,1,timeout,236,524,0,7349,937,3606,True,112994761,149340
61495,14844,network-all,1,timeout,236,524,0,7349,1018,3606,True,112994761,149340
