overall_lat,rewind_lat,rewind_injections,pkt_lat,drop_lat,timeout,lbs,servers,algorithm,procs,drop_method,num_nodes,num_links,num_updates,total_conn,invariant,independent_cec,violated
202570,8,-1,151,0,246,4,4,sh,1,timeout,26,25,0,128,2,1,False
167696,8,-1,143,0,251,4,4,sh,1,timeout,26,25,0,128,2,1,False
176187,7,-1,156,0,243,4,4,sh,1,timeout,26,25,0,128,2,1,False
2194523,2026231,4,153,0,258,4,4,sh,1,timeout,26,25,0,128,2,1,False
177300,8,-1,133,0,250,4,4,sh,1,timeout,26,25,0,128,2,1,False
2459597,2216165,3,126,0,253,4,4,sh,1,timeout,26,25,0,128,2,1,False
159794,9,-1,140,0,241,4,4,sh,1,timeout,26,25,0,128,2,1,False
167724,7,-1,143,0,226,4,4,sh,1,timeout,26,25,0,128,2,1,False
2154355,1994256,4,160,0,208,4,4,sh,1,timeout,26,25,0,128,2,1,False
159328,8,-1,101,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
1901168,1699279,3,125,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
459480,8,-1,137,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
169181,8,-1,123,0,198,4,4,sh,1,timeout,26,25,0,128,2,1,False
2186006,2017533,4,93,0,215,4,4,sh,1,timeout,26,25,0,128,2,1,False
217680,8,-1,136,0,232,4,4,sh,1,timeout,26,25,0,128,2,1,False
1639284,1420905,1,125,0,212,4,4,sh,1,timeout,26,25,0,128,2,1,False
192876,8,-1,159,0,197,4,4,sh,1,timeout,26,25,0,128,2,1,False
202481,8,-1,146,0,218,4,4,sh,1,timeout,26,25,0,128,2,1,False
298440,8,-1,140,0,220,4,4,sh,1,timeout,26,25,0,128,2,1,False
354377,7,-1,155,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
2445815,2251117,4,164,0,190,4,4,sh,1,timeout,26,25,0,128,2,1,False
184419,9,-1,139,0,204,4,4,sh,1,timeout,26,25,0,128,2,1,False
2001355,1824560,3,141,0,198,4,4,sh,1,timeout,26,25,0,128,2,1,False
159444,7,-1,147,0,194,4,4,sh,1,timeout,26,25,0,128,2,1,False
167805,8,-1,140,0,196,4,4,sh,1,timeout,26,25,0,128,2,1,False
2370918,2202504,4,139,0,228,4,4,sh,1,timeout,26,25,0,128,2,1,False
167772,8,-1,129,0,225,4,4,sh,1,timeout,26,25,0,128,2,1,False
2101497,1899550,3,112,0,186,4,4,sh,1,timeout,26,25,0,128,2,1,False
169034,8,-1,128,0,188,4,4,sh,1,timeout,26,25,0,128,2,1,False
167863,8,-1,159,0,178,4,4,sh,1,timeout,26,25,0,128,2,1,False
2503164,2318028,4,143,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
226189,7,-1,105,0,221,4,4,sh,1,timeout,26,25,0,128,2,1,False
1775909,1589769,2,115,0,218,4,4,sh,1,timeout,26,25,0,128,2,1,False
168214,8,-1,159,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
226172,7,-1,147,0,232,4,4,sh,1,timeout,26,25,0,128,2,1,False
184538,8,-1,142,0,230,4,4,sh,1,timeout,26,25,0,128,2,1,False
2454195,2276147,4,131,0,192,4,4,sh,1,timeout,26,25,0,128,2,1,False
184683,8,-1,137,0,182,4,4,sh,1,timeout,26,25,0,128,2,1,False
1917569,1741002,3,134,0,173,4,4,sh,1,timeout,26,25,0,128,2,1,False
159630,5,-1,128,0,168,4,4,sh,1,timeout,26,25,0,128,2,1,False
175998,7,-1,158,0,167,4,4,sh,1,timeout,26,25,0,128,2,1,False
2012513,1844146,4,133,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
159793,4,-1,122,0,204,4,4,sh,1,timeout,26,25,0,128,2,1,False
2318271,2099764,3,133,0,190,4,4,sh,1,timeout,26,25,0,128,2,1,False
185457,7,-1,110,0,186,4,4,sh,1,timeout,26,25,0,128,2,1,False
176007,7,-1,113,0,183,4,4,sh,1,timeout,26,25,0,128,2,1,False
2135855,1959163,4,119,0,173,4,4,sh,1,timeout,26,25,0,128,2,1,False
217919,8,-1,113,0,168,4,4,sh,1,timeout,26,25,0,128,2,1,False
2182599,2005969,2,103,0,199,4,4,sh,1,timeout,26,25,0,128,2,1,False
185475,8,-1,106,0,204,4,4,sh,1,timeout,26,25,0,128,2,1,False
201039,8,-1,119,0,201,4,4,sh,1,timeout,26,25,0,128,2,1,False
217771,7,-1,106,0,191,4,4,sh,1,timeout,26,25,0,128,2,1,False
2343649,2133692,4,137,0,225,4,4,sh,1,timeout,26,25,0,128,2,1,False
193993,10,-1,152,0,216,4,4,sh,1,timeout,26,25,0,128,2,1,False
2176693,2008178,3,147,0,196,4,4,sh,1,timeout,26,25,0,128,2,1,False
184459,9,-1,128,0,198,4,4,sh,1,timeout,26,25,0,128,2,1,False
184606,7,-1,156,0,196,4,4,sh,1,timeout,26,25,0,128,2,1,False
2095701,1910446,4,148,0,224,4,4,sh,1,timeout,26,25,0,128,2,1,False
167800,8,-1,145,0,227,4,4,sh,1,timeout,26,25,0,128,2,1,False
1917774,1749395,3,164,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
176020,7,-1,126,0,239,4,4,sh,1,timeout,26,25,0,128,2,1,False
202753,4,-1,112,0,228,4,4,sh,1,timeout,26,25,0,128,2,1,False
2468866,2308822,4,115,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
176037,7,-1,129,0,202,4,4,sh,1,timeout,26,25,0,128,2,1,False
1907283,1730469,2,86,0,196,4,4,sh,1,timeout,26,25,0,128,2,1,False
159610,7,-1,135,0,200,4,4,sh,1,timeout,26,25,0,128,2,1,False
234406,7,-1,145,0,210,4,4,sh,1,timeout,26,25,0,128,2,1,False
194302,8,-1,151,0,226,4,4,sh,1,timeout,26,25,0,128,2,1,False
2602934,2434468,4,149,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
184504,8,-1,130,0,214,4,4,sh,1,timeout,26,25,0,128,2,1,False
2127984,1932596,3,123,0,192,4,4,sh,1,timeout,26,25,0,128,2,1,False
226168,8,-1,115,0,191,4,4,sh,1,timeout,26,25,0,128,2,1,False
176112,8,-1,117,0,188,4,4,sh,1,timeout,26,25,0,128,2,1,False
2402335,2233861,4,106,0,202,4,4,sh,1,timeout,26,25,0,128,2,1,False
194033,7,-1,158,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
2009442,1824149,3,153,0,261,4,4,sh,1,timeout,26,25,0,128,2,1,False
184606,8,-1,142,0,253,4,4,sh,1,timeout,26,25,0,128,2,1,False
167803,8,-1,137,0,233,4,4,sh,1,timeout,26,25,0,128,2,1,False
2395385,1934078,4,145,0,205,4,4,sh,1,timeout,26,25,0,128,2,1,False
167639,8,-1,106,0,201,4,4,sh,1,timeout,26,25,0,128,2,1,False
1722339,1544425,1,145,0,203,4,4,sh,1,timeout,26,25,0,128,2,1,False
226516,4,-1,156,0,205,4,4,sh,1,timeout,26,25,0,128,2,1,False
176088,8,-1,106,0,214,4,4,sh,1,timeout,26,25,0,128,2,1,False
176173,7,-1,115,0,223,4,4,sh,1,timeout,26,25,0,128,2,1,False
159596,7,-1,110,0,220,4,4,sh,1,timeout,26,25,0,128,2,1,False
2162486,1985723,4,127,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
167896,4,-1,117,0,198,4,4,sh,1,timeout,26,25,0,128,2,1,False
2259623,2082960,3,114,0,219,4,4,sh,1,timeout,26,25,0,128,2,1,False
260452,7,-1,143,0,216,4,4,sh,1,timeout,26,25,0,128,2,1,False
201281,7,-1,131,0,219,4,4,sh,1,timeout,26,25,0,128,2,1,False
2211271,2026089,4,125,0,227,4,4,sh,1,timeout,26,25,0,128,2,1,False
176145,8,-1,136,0,224,4,4,sh,1,timeout,26,25,0,128,2,1,False
2185963,2025928,3,120,0,219,4,4,sh,1,timeout,26,25,0,128,2,1,False
184485,8,-1,115,0,216,4,4,sh,1,timeout,26,25,0,128,2,1,False
159508,7,-1,159,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
2170724,1984293,4,146,0,235,4,4,sh,1,timeout,26,25,0,128,2,1,False
192678,7,-1,119,0,233,4,4,sh,1,timeout,26,25,0,128,2,1,False
2182369,1763895,2,163,0,233,4,4,sh,1,timeout,26,25,0,128,2,1,False
200940,8,-1,161,0,243,4,4,sh,1,timeout,26,25,0,128,2,1,False
242635,8,-1,135,0,246,4,4,sh,1,timeout,26,25,0,128,2,1,False
184518,7,-1,140,0,239,4,4,sh,1,timeout,26,25,0,128,2,1,False
2162251,1960422,4,108,0,232,4,4,sh,1,timeout,26,25,0,128,2,1,False
201253,8,-1,140,0,241,4,4,sh,1,timeout,26,25,0,128,2,1,False
1900841,1732456,3,133,0,210,4,4,sh,1,timeout,26,25,0,128,2,1,False
176197,7,-1,112,0,200,4,4,sh,1,timeout,26,25,0,128,2,1,False
168977,7,-1,136,0,206,4,4,sh,1,timeout,26,25,0,128,2,1,False
2436500,2268038,4,122,0,189,4,4,sh,1,timeout,26,25,0,128,2,1,False
159439,8,-1,147,0,187,4,4,sh,1,timeout,26,25,0,128,2,1,False
1969374,1766260,3,152,0,196,4,4,sh,1,timeout,26,25,0,128,2,1,False
201164,7,-1,115,0,205,4,4,sh,1,timeout,26,25,0,128,2,1,False
167802,7,-1,137,0,206,4,4,sh,1,timeout,26,25,0,128,2,1,False
2428152,2259620,4,133,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
177358,8,-1,118,0,197,4,4,sh,1,timeout,26,25,0,128,2,1,False
1991256,1806252,2,145,0,203,4,4,sh,1,timeout,26,25,0,128,2,1,False
184532,8,-1,158,0,205,4,4,sh,1,timeout,26,25,0,128,2,1,False
167742,9,-1,139,0,214,4,4,sh,1,timeout,26,25,0,128,2,1,False
167906,7,-1,137,0,199,4,4,sh,1,timeout,26,25,0,128,2,1,False
2329173,2152299,4,154,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
159412,13,-1,121,0,209,4,4,sh,1,timeout,26,25,0,128,2,1,False
1934674,1757916,3,168,0,204,4,4,sh,1,timeout,26,25,0,128,2,1,False
169214,8,-1,109,0,218,4,4,sh,1,timeout,26,25,0,128,2,1,False
176285,8,-1,157,0,236,4,4,sh,1,timeout,26,25,0,128,2,1,False
2127956,1967835,4,148,0,219,4,4,sh,1,timeout,26,25,0,128,2,1,False
167642,8,-1,110,0,221,4,4,sh,1,timeout,26,25,0,128,2,1,False
2077324,1916038,3,131,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
167844,8,-1,130,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
217727,8,-1,136,0,197,4,4,sh,1,timeout,26,25,0,128,2,1,False
2286119,2092635,4,114,0,179,4,4,sh,1,timeout,26,25,0,128,2,1,False
160605,7,-1,112,0,181,4,4,sh,1,timeout,26,25,0,128,2,1,False
2091716,1923238,2,132,0,179,4,4,sh,1,timeout,26,25,0,128,2,1,False
184676,9,-1,102,0,180,4,4,sh,1,timeout,26,25,0,128,2,1,False
184660,8,-1,86,0,186,4,4,sh,1,timeout,26,25,0,128,2,1,False
367708,7,-1,158,0,199,4,4,sh,1,timeout,26,25,0,128,2,1,False
2121086,1894213,4,138,0,221,4,4,sh,1,timeout,26,25,0,128,2,1,False
184454,17,-1,161,0,218,4,4,sh,1,timeout,26,25,0,128,2,1,False
2259585,1849321,3,158,0,257,4,4,sh,1,timeout,26,25,0,128,2,1,False
160499,8,-1,81,0,268,4,4,sh,1,timeout,26,25,0,128,2,1,False
176419,7,-1,145,0,283,4,4,sh,1,timeout,26,25,0,128,2,1,False
2219730,2051300,4,136,0,250,4,4,sh,1,timeout,26,25,0,128,2,1,False
151202,8,-1,168,0,236,4,4,sh,1,timeout,26,25,0,128,2,1,False
1993780,1790826,3,140,0,232,4,4,sh,1,timeout,26,25,0,128,2,1,False
184367,8,-1,115,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
176039,8,-1,140,0,218,4,4,sh,1,timeout,26,25,0,128,2,1,False
2486628,2326419,4,164,0,198,4,4,sh,1,timeout,26,25,0,128,2,1,False
185706,7,-1,150,0,225,4,4,sh,1,timeout,26,25,0,128,2,1,False
1806162,1619968,1,147,0,232,4,4,sh,1,timeout,26,25,0,128,2,1,False
184858,9,-1,137,0,230,4,4,sh,1,timeout,26,25,0,128,2,1,False
217717,7,-1,158,0,215,4,4,sh,1,timeout,26,25,0,128,2,1,False
234611,8,-1,123,0,224,4,4,sh,1,timeout,26,25,0,128,2,1,False
167940,8,-1,134,0,221,4,4,sh,1,timeout,26,25,0,128,2,1,False
2345619,2168636,4,141,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
184623,7,-1,141,0,203,4,4,sh,1,timeout,26,25,0,128,2,1,False
1959613,1774475,3,147,0,204,4,4,sh,1,timeout,26,25,0,128,2,1,False
185872,8,-1,106,0,199,4,4,sh,1,timeout,26,25,0,128,2,1,False
193130,8,-1,151,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
2294870,2134679,4,134,0,230,4,4,sh,1,timeout,26,25,0,128,2,1,False
176524,5,-1,143,0,223,4,4,sh,1,timeout,26,25,0,128,2,1,False
1960369,1774146,3,110,0,198,4,4,sh,1,timeout,26,25,0,128,2,1,False
167943,4,-1,147,0,208,4,4,sh,1,timeout,26,25,0,128,2,1,False
176185,7,-1,133,0,210,4,4,sh,1,timeout,26,25,0,128,2,1,False
2261111,2034354,4,102,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
177647,4,-1,128,0,220,4,4,sh,1,timeout,26,25,0,128,2,1,False
2041280,1881222,2,101,0,203,4,4,sh,1,timeout,26,25,0,128,2,1,False
159826,4,-1,145,0,212,4,4,sh,1,timeout,26,25,0,128,2,1,False
159333,7,-1,162,0,215,4,4,sh,1,timeout,26,25,0,128,2,1,False
159558,7,-1,143,0,236,4,4,sh,1,timeout,26,25,0,128,2,1,False
2362336,2177052,4,145,0,234,4,4,sh,1,timeout,26,25,0,128,2,1,False
184342,7,-1,131,0,231,4,4,sh,1,timeout,26,25,0,128,2,1,False
2151152,1974282,3,134,0,215,4,4,sh,1,timeout,26,25,0,128,2,1,False
184547,4,-1,138,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
185893,8,-1,129,0,208,4,4,sh,1,timeout,26,25,0,128,2,1,False
2136033,1976013,4,141,0,232,4,4,sh,1,timeout,26,25,0,128,2,1,False
176114,9,-1,150,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
2311014,2124547,3,159,0,221,4,4,sh,1,timeout,26,25,0,128,2,1,False
168102,4,-1,98,0,236,4,4,sh,1,timeout,26,25,0,128,2,1,False
184568,7,-1,105,0,244,4,4,sh,1,timeout,26,25,0,128,2,1,False
2103374,1926494,4,118,0,237,4,4,sh,1,timeout,26,25,0,128,2,1,False
185705,7,-1,138,0,234,4,4,sh,1,timeout,26,25,0,128,2,1,False
1816006,1622517,2,93,0,225,4,4,sh,1,timeout,26,25,0,128,2,1,False
342871,9,-1,122,0,237,4,4,sh,1,timeout,26,25,0,128,2,1,False
167893,7,-1,146,0,221,4,4,sh,1,timeout,26,25,0,128,2,1,False
176224,7,-1,136,0,225,4,4,sh,1,timeout,26,25,0,128,2,1,False
2262463,2102201,4,80,0,212,4,4,sh,1,timeout,26,25,0,128,2,1,False
176229,8,-1,112,0,220,4,4,sh,1,timeout,26,25,0,128,2,1,False
1951204,1774354,3,123,0,238,4,4,sh,1,timeout,26,25,0,128,2,1,False
184642,7,-1,116,0,225,4,4,sh,1,timeout,26,25,0,128,2,1,False
185690,7,-1,131,0,205,4,4,sh,1,timeout,26,25,0,128,2,1,False
2369242,2192644,4,131,0,212,4,4,sh,1,timeout,26,25,0,128,2,1,False
200964,7,-1,113,0,202,4,4,sh,1,timeout,26,25,0,128,2,1,False
1942123,1757118,3,164,0,201,4,4,sh,1,timeout,26,25,0,128,2,1,False
185413,8,-1,144,0,222,4,4,sh,1,timeout,26,25,0,128,2,1,False
175962,8,-1,127,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
2535204,2376929,4,139,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
184836,4,-1,164,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
1699255,1530764,2,98,0,210,4,4,sh,1,timeout,26,25,0,128,2,1,False
177679,4,-1,112,0,227,4,4,sh,1,timeout,26,25,0,128,2,1,False
167902,7,-1,115,0,223,4,4,sh,1,timeout,26,25,0,128,2,1,False
176074,8,-1,126,0,216,4,4,sh,1,timeout,26,25,0,128,2,1,False
2619156,2375784,4,115,0,209,4,4,sh,1,timeout,26,25,0,128,2,1,False
360835,8,-1,116,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
1951276,1791121,3,118,0,193,4,4,sh,1,timeout,26,25,0,128,2,1,False
192943,8,-1,151,0,191,4,4,sh,1,timeout,26,25,0,128,2,1,False
151226,9,-1,152,0,206,4,4,sh,1,timeout,26,25,0,128,2,1,False
2111970,1918661,4,165,0,188,4,4,sh,1,timeout,26,25,0,128,2,1,False
184467,7,-1,155,0,208,4,4,sh,1,timeout,26,25,0,128,2,1,False
2217820,2041010,3,146,0,240,4,4,sh,1,timeout,26,25,0,128,2,1,False
159263,8,-1,115,0,231,4,4,sh,1,timeout,26,25,0,128,2,1,False
177263,7,-1,163,0,231,4,4,sh,1,timeout,26,25,0,128,2,1,False
2277684,2109320,4,133,0,226,4,4,sh,1,timeout,26,25,0,128,2,1,False
167805,8,-1,83,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
2031233,1545627,1,146,0,224,4,4,sh,1,timeout,26,25,0,128,2,1,False
209710,8,-1,154,0,228,4,4,sh,1,timeout,26,25,0,128,2,1,False
267932,7,-1,126,0,238,4,4,sh,1,timeout,26,25,0,128,2,1,False
210634,7,-1,156,0,227,4,4,sh,1,timeout,26,25,0,128,2,1,False
184489,17,-1,107,0,236,4,4,sh,1,timeout,26,25,0,128,2,1,False
2119400,1934482,4,116,0,232,4,4,sh,1,timeout,26,25,0,128,2,1,False
177392,7,-1,98,0,228,4,4,sh,1,timeout,26,25,0,128,2,1,False
2251702,2074866,3,143,0,243,4,4,sh,1,timeout,26,25,0,128,2,1,False
234316,8,-1,139,0,235,4,4,sh,1,timeout,26,25,0,128,2,1,False
192839,8,-1,139,0,220,4,4,sh,1,timeout,26,25,0,128,2,1,False
2103429,1925519,4,155,0,178,4,4,sh,1,timeout,26,25,0,128,2,1,False
159370,8,-1,134,0,192,4,4,sh,1,timeout,26,25,0,128,2,1,False
1958820,1790303,3,136,0,192,4,4,sh,1,timeout,26,25,0,128,2,1,False
467894,8,-1,122,0,191,4,4,sh,1,timeout,26,25,0,128,2,1,False
192813,7,-1,132,0,193,4,4,sh,1,timeout,26,25,0,128,2,1,False
2045150,1885120,4,132,0,212,4,4,sh,1,timeout,26,25,0,128,2,1,False
167607,8,-1,108,0,210,4,4,sh,1,timeout,26,25,0,128,2,1,False
1924678,1722931,2,153,0,236,4,4,sh,1,timeout,26,25,0,128,2,1,False
167756,7,-1,131,0,233,4,4,sh,1,timeout,26,25,0,128,2,1,False
167696,7,-1,153,0,226,4,4,sh,1,timeout,26,25,0,128,2,1,False
177283,8,-1,157,0,223,4,4,sh,1,timeout,26,25,0,128,2,1,False
2411313,2234440,4,132,0,209,4,4,sh,1,timeout,26,25,0,128,2,1,False
159304,7,-1,111,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
2334318,2124213,3,161,0,231,4,4,sh,1,timeout,26,25,0,128,2,1,False
185675,8,-1,149,0,235,4,4,sh,1,timeout,26,25,0,128,2,1,False
159566,7,-1,120,0,225,4,4,sh,1,timeout,26,25,0,128,2,1,False
2411381,2226232,4,116,0,239,4,4,sh,1,timeout,26,25,0,128,2,1,False
185540,8,-1,115,0,235,4,4,sh,1,timeout,26,25,0,128,2,1,False
2045428,1868541,3,157,0,234,4,4,sh,1,timeout,26,25,0,128,2,1,False
167882,7,-1,132,0,237,4,4,sh,1,timeout,26,25,0,128,2,1,False
159332,8,-1,137,0,230,4,4,sh,1,timeout,26,25,0,128,2,1,False
2354521,2194254,4,122,0,216,4,4,sh,1,timeout,26,25,0,128,2,1,False
159414,8,-1,112,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
1699488,1531154,2,110,0,218,4,4,sh,1,timeout,26,25,0,128,2,1,False
176481,4,-1,138,0,223,4,4,sh,1,timeout,26,25,0,128,2,1,False
159359,8,-1,127,0,214,4,4,sh,1,timeout,26,25,0,128,2,1,False
193860,7,-1,167,0,208,4,4,sh,1,timeout,26,25,0,128,2,1,False
2085980,1917379,4,161,0,237,4,4,sh,1,timeout,26,25,0,128,2,1,False
459511,7,-1,165,0,240,4,4,sh,1,timeout,26,25,0,128,2,1,False
2050706,1857253,3,118,0,235,4,4,sh,1,timeout,26,25,0,128,2,1,False
177048,7,-1,155,0,231,4,4,sh,1,timeout,26,25,0,128,2,1,False
175915,8,-1,155,0,234,4,4,sh,1,timeout,26,25,0,128,2,1,False
2269301,2042481,4,116,0,218,4,4,sh,1,timeout,26,25,0,128,2,1,False
209480,8,-1,130,0,223,4,4,sh,1,timeout,26,25,0,128,2,1,False
2327512,2157874,3,141,0,200,4,4,sh,1,timeout,26,25,0,128,2,1,False
176024,9,-1,131,0,190,4,4,sh,1,timeout,26,25,0,128,2,1,False
184479,8,-1,137,0,189,4,4,sh,1,timeout,26,25,0,128,2,1,False
2154164,1942745,4,118,0,184,4,4,sh,1,timeout,26,25,0,128,2,1,False
167625,8,-1,122,0,182,4,4,sh,1,timeout,26,25,0,128,2,1,False
2058052,1719429,2,173,0,200,4,4,sh,1,timeout,26,25,0,128,2,1,False
159503,8,-1,118,0,233,4,4,sh,1,timeout,26,25,0,128,2,1,False
176318,8,-1,169,0,229,4,4,sh,1,timeout,26,25,0,128,2,1,False
201120,7,-1,122,0,251,4,4,sh,1,timeout,26,25,0,128,2,1,False
2104353,1919175,4,115,0,220,4,4,sh,1,timeout,26,25,0,128,2,1,False
226081,8,-1,139,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
2642558,2026405,3,137,0,215,4,4,sh,1,timeout,26,25,0,128,2,1,False
193877,8,-1,178,0,205,4,4,sh,1,timeout,26,25,0,128,2,1,False
201022,8,-1,112,0,238,4,4,sh,1,timeout,26,25,0,128,2,1,False
2160650,1975562,4,145,0,249,4,4,sh,1,timeout,26,25,0,128,2,1,False
159488,8,-1,143,0,229,4,4,sh,1,timeout,26,25,0,128,2,1,False
1883872,1715501,3,126,0,242,4,4,sh,1,timeout,26,25,0,128,2,1,False
202170,8,-1,86,0,230,4,4,sh,1,timeout,26,25,0,128,2,1,False
184344,8,-1,145,0,251,4,4,sh,1,timeout,26,25,0,128,2,1,False
2485804,2267433,4,158,0,262,4,4,sh,1,timeout,26,25,0,128,2,1,False
226035,8,-1,135,0,260,4,4,sh,1,timeout,26,25,0,128,2,1,False
1362524,1283169,0,116,0,248,4,4,sh,1,timeout,26,25,0,128,2,1,False
159307,8,-1,142,0,248,4,4,sh,1,timeout,26,25,0,128,2,1,False
176576,9,-1,133,0,233,4,4,sh,1,timeout,26,25,0,128,2,1,False
177384,8,-1,138,0,222,4,4,sh,1,timeout,26,25,0,128,2,1,False
167811,8,-1,129,0,207,4,4,sh,1,timeout,26,25,0,128,2,1,False
159637,8,-1,154,0,201,4,4,sh,1,timeout,26,25,0,128,2,1,False
2662302,2434319,4,146,0,221,4,4,sh,1,timeout,26,25,0,128,2,1,False
176048,8,-1,163,0,215,4,4,sh,1,timeout,26,25,0,128,2,1,False
2034422,1790992,3,135,0,217,4,4,sh,1,timeout,26,25,0,128,2,1,False
218204,4,-1,152,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
176035,7,-1,149,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
2562845,2377707,4,146,0,215,4,4,sh,1,timeout,26,25,0,128,2,1,False
234410,7,-1,148,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
1959446,1774259,3,158,0,216,4,4,sh,1,timeout,26,25,0,128,2,1,False
168876,19,-1,123,0,225,4,4,sh,1,timeout,26,25,0,128,2,1,False
184679,8,-1,152,0,222,4,4,sh,1,timeout,26,25,0,128,2,1,False
2519569,2326326,4,79,0,233,4,4,sh,1,timeout,26,25,0,128,2,1,False
259947,7,-1,137,0,262,4,4,sh,1,timeout,26,25,0,128,2,1,False
1767518,1572660,2,141,0,253,4,4,sh,1,timeout,26,25,0,128,2,1,False
201165,8,-1,127,0,239,4,4,sh,1,timeout,26,25,0,128,2,1,False
159466,7,-1,134,0,228,4,4,sh,1,timeout,26,25,0,128,2,1,False
192879,7,-1,150,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
2228388,2033831,4,136,0,195,4,4,sh,1,timeout,26,25,0,128,2,1,False
209894,8,-1,132,0,185,4,4,sh,1,timeout,26,25,0,128,2,1,False
2258647,2065381,3,146,0,188,4,4,sh,1,timeout,26,25,0,128,2,1,False
184462,7,-1,170,0,196,4,4,sh,1,timeout,26,25,0,128,2,1,False
209720,7,-1,141,0,228,4,4,sh,1,timeout,26,25,0,128,2,1,False
2220635,2052201,4,108,0,228,4,4,sh,1,timeout,26,25,0,128,2,1,False
184487,7,-1,136,0,232,4,4,sh,1,timeout,26,25,0,128,2,1,False
2201590,2033117,3,139,0,218,4,4,sh,1,timeout,26,25,0,128,2,1,False
152323,8,-1,114,0,203,4,4,sh,1,timeout,26,25,0,128,2,1,False
167733,8,-1,142,0,209,4,4,sh,1,timeout,26,25,0,128,2,1,False
2210823,2058982,4,156,0,215,4,4,sh,1,timeout,26,25,0,128,2,1,False
176137,8,-1,160,0,224,4,4,sh,1,timeout,26,25,0,128,2,1,False
1758018,1589441,2,122,0,214,4,4,sh,1,timeout,26,25,0,128,2,1,False
435698,8,-1,119,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
159267,8,-1,163,0,208,4,4,sh,1,timeout,26,25,0,128,2,1,False
159450,8,-1,144,0,229,4,4,sh,1,timeout,26,25,0,128,2,1,False
2177231,2000512,4,106,0,226,4,4,sh,1,timeout,26,25,0,128,2,1,False
177027,8,-1,144,0,230,4,4,sh,1,timeout,26,25,0,128,2,1,False
1992273,1807197,3,155,0,237,4,4,sh,1,timeout,26,25,0,128,2,1,False
167932,4,-1,133,0,247,4,4,sh,1,timeout,26,25,0,128,2,1,False
159509,8,-1,128,0,227,4,4,sh,1,timeout,26,25,0,128,2,1,False
2595677,2342683,4,148,0,237,4,4,sh,1,timeout,26,25,0,128,2,1,False
192739,8,-1,121,0,228,4,4,sh,1,timeout,26,25,0,128,2,1,False
1884116,1707395,3,108,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
167648,8,-1,139,0,226,4,4,sh,1,timeout,26,25,0,128,2,1,False
209573,8,-1,155,0,211,4,4,sh,1,timeout,26,25,0,128,2,1,False
2512631,2327359,4,170,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
209475,8,-1,140,0,234,4,4,sh,1,timeout,26,25,0,128,2,1,False
1883000,1705994,2,137,0,225,4,4,sh,1,timeout,26,25,0,128,2,1,False
167790,8,-1,136,0,219,4,4,sh,1,timeout,26,25,0,128,2,1,False
193918,8,-1,128,0,213,4,4,sh,1,timeout,26,25,0,128,2,1,False
209643,8,-1,144,0,210,4,4,sh,1,timeout,26,25,0,128,2,1,False
2427585,2083937,4,114,0,196,4,4,sh,1,timeout,26,25,0,128,2,1,False
192730,8,-1,130,0,206,4,4,sh,1,timeout,26,25,0,128,2,1,False
1960552,1774262,3,135,0,200,4,4,sh,1,timeout,26,25,0,128,2,1,False
234267,8,-1,131,0,196,4,4,sh,1,timeout,26,25,0,128,2,1,False
